Step; State; Reward
  0.         0.         0.         0.        ]]; [0.]
421; [[0.21158695 9.69582748 0.         0.21148682 0.         0.
  9.34237003 9.34930038 0.21148682 9.34930038 9.34930038 0.
  0.         0.         0.         0.        ]]; [0.]
422; [[2.24093437e-01 1.01579781e+01 1.14440918e-04 2.21140862e-01
  1.14440918e-04 1.14440918e-04 9.36789703e+00 9.37264347e+00
  2.21240997e-01 9.37251663e+00 9.37251663e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
423; [[2.24093437e-01 1.01579781e+01 1.14440918e-04 2.21140862e-01
  1.14440918e-04 1.14440918e-04 9.36789703e+00 9.37264347e+00
  2.21240997e-01 9.37251663e+00 9.37251663e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
424; [[2.24093437e-01 1.01579781e+01 1.14440918e-04 2.21140862e-01
  1.14440918e-04 1.14440918e-04 9.36789703e+00 9.37264347e+00
  2.21240997e-01 9.37251663e+00 9.37251663e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
425; [[2.24093437e-01 1.01579781e+01 1.14440918e-04 2.21140862e-01
  1.14440918e-04 1.14440918e-04 9.36789703e+00 9.37264347e+00
  2.21240997e-01 9.37251663e+00 9.37251663e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
426; [[2.24093437e-01 1.01579781e+01 1.14440918e-04 2.21140862e-01
  1.14440918e-04 1.14440918e-04 9.36789703e+00 9.37264347e+00
  2.21240997e-01 9.37251663e+00 9.37251663e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
427; [[ 0.52142715 11.41806793  0.          0.52483368  0.          0.
  11.59999466 11.62887192  0.52470779 11.62887192 11.62887192  0.
   0.          0.          0.          0.        ]]; [0.]
428; [[ 0.52142715 11.41806793  0.          0.52483368  0.          0.
  11.59999466 11.62887192  0.52470779 11.62887192 11.62887192  0.
   0.          0.          0.          0.        ]]; [0.]
429; [[ 0.52142715 11.41806793  0.          0.52483368  0.          0.
  11.59999466 11.62887192  0.52470779 11.62887192 11.62887192  0.
   0.          0.          0.          0.        ]]; [0.]
430; [[ 0.52142715 11.41806793  0.          0.52483368  0.          0.
  11.59999466 11.62887192  0.52470779 11.62887192 11.62887192  0.
   0.          0.          0.          0.        ]]; [0.]
431; [[ 0.52142715 11.41806793  0.          0.52483368  0.          0.
  11.59999466 11.62887192  0.52470779 11.62887192 11.62887192  0.
   0.          0.          0.          0.        ]]; [0.]
432; [[0.30676556 8.99597168 0.         0.3074398  0.         0.
  9.31246567 9.32164288 0.30696678 9.32157898 9.32157898 0.
  0.         0.         0.         0.        ]]; [0.]
433; [[0.30676556 8.99597168 0.         0.3074398  0.         0.
  9.31246567 9.32164288 0.30696678 9.32157898 9.32157898 0.
  0.         0.         0.         0.        ]]; [0.]
434; [[0.30676556 8.99597168 0.         0.3074398  0.         0.
  9.31246567 9.32164288 0.30696678 9.32157898 9.32157898 0.
  0.         0.         0.         0.        ]]; [0.]
435; [[0.30676556 8.99597168 0.         0.3074398  0.         0.
  9.31246567 9.32164288 0.30696678 9.32157898 9.32157898 0.
  0.         0.         0.         0.        ]]; [0.]
436; [[0.30676556 8.99597168 0.         0.3074398  0.         0.
  9.31246567 9.32164288 0.30696678 9.32157898 9.32157898 0.
  0.         0.         0.         0.        ]]; [0.]
437; [[3.00723076e-01 9.70086479e+00 1.14440918e-04 3.02109718e-01
  1.14440918e-04 1.14440918e-04 9.33555412e+00 9.34498596e+00
  3.02582741e-01 9.34479523e+00 9.34479523e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
438; [[3.00723076e-01 9.70086479e+00 1.14440918e-04 3.02109718e-01
  1.14440918e-04 1.14440918e-04 9.33555412e+00 9.34498596e+00
  3.02582741e-01 9.34479523e+00 9.34479523e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
439; [[3.00723076e-01 9.70086479e+00 1.14440918e-04 3.02109718e-01
  1.14440918e-04 1.14440918e-04 9.33555412e+00 9.34498596e+00
  3.02582741e-01 9.34479523e+00 9.34479523e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
440; [[3.00723076e-01 9.70086479e+00 1.14440918e-04 3.02109718e-01
  1.14440918e-04 1.14440918e-04 9.33555412e+00 9.34498596e+00
  3.02582741e-01 9.34479523e+00 9.34479523e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
441; [[0.21399784 8.89126873 0.         0.23713303 0.         0.
  8.97460938 8.97922897 0.22927856 8.97736168 8.97736168 0.
  0.         0.         0.         0.        ]]; [0.]
442; [[0.21399784 8.89126873 0.         0.23713303 0.         0.
  8.97460938 8.97922897 0.22927856 8.97736168 8.97736168 0.
  0.         0.         0.         0.        ]]; [0.]
443; [[0.21399784 8.89126873 0.         0.23713303 0.         0.
  8.97460938 8.97922897 0.22927856 8.97736168 8.97736168 0.
  0.         0.         0.         0.        ]]; [0.]
444; [[0.21399784 8.89126873 0.         0.23713303 0.         0.
  8.97460938 8.97922897 0.22927856 8.97736168 8.97736168 0.
  0.         0.         0.         0.        ]]; [0.]
445; [[0.21399784 8.89126873 0.         0.23713303 0.         0.
  8.97460938 8.97922897 0.22927856 8.97736168 8.97736168 0.
  0.         0.         0.         0.        ]]; [0.]
446; [[ 0.51053619 12.46061707  0.          0.49798203  0.          0.
  12.03628159 12.05072021  0.50792694 12.05047989 12.05047989  0.
   0.          0.          0.          0.        ]]; [0.]
447; [[ 0.51053619 12.46061707  0.          0.49798203  0.          0.
  12.03628159 12.05072021  0.50792694 12.05047989 12.05047989  0.
   0.          0.          0.          0.        ]]; [0.]
448; [[ 0.51053619 12.46061707  0.          0.49798203  0.          0.
  12.03628159 12.05072021  0.50792694 12.05047989 12.05047989  0.
   0.          0.          0.          0.        ]]; [0.]
449; [[ 0.51053619 12.46061707  0.          0.49798203  0.          0.
  12.03628159 12.05072021  0.50792694 12.05047989 12.05047989  0.
   0.          0.          0.          0.        ]]; [0.]
450; [[ 0.51053619 12.46061707  0.          0.49798203  0.          0.
  12.03628159 12.05072021  0.50792694 12.05047989 12.05047989  0.
   0.          0.          0.          0.        ]]; [0.]
451; [[3.20577621e-01 9.83686352e+00 1.14440918e-04 3.20386887e-01
  1.14440918e-04 1.14440918e-04 9.33555412e+00 9.34492111e+00
  3.20386887e-01 9.34479523e+00 9.34479523e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
452; [[3.20577621e-01 9.83686352e+00 1.14440918e-04 3.20386887e-01
  1.14440918e-04 1.14440918e-04 9.33555412e+00 9.34492111e+00
  3.20386887e-01 9.34479523e+00 9.34479523e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
453; [[3.20577621e-01 9.83686352e+00 1.14440918e-04 3.20386887e-01
  1.14440918e-04 1.14440918e-04 9.33555412e+00 9.34492111e+00
  3.20386887e-01 9.34479523e+00 9.34479523e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
454; [[3.20577621e-01 9.83686352e+00 1.14440918e-04 3.20386887e-01
  1.14440918e-04 1.14440918e-04 9.33555412e+00 9.34492111e+00
  3.20386887e-01 9.34479523e+00 9.34479523e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
455; [[3.20577621e-01 9.83686352e+00 1.14440918e-04 3.20386887e-01
  1.14440918e-04 1.14440918e-04 9.33555412e+00 9.34492111e+00
  3.20386887e-01 9.34479523e+00 9.34479523e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
456; [[0.32854271 9.47867107 0.         0.32844162 0.         0.
  9.31002808 9.32157898 0.32844162 9.32157898 9.32157898 0.
  0.         0.         0.         0.        ]]; [0.]
457; [[0.32854271 9.47867107 0.         0.32844162 0.         0.
  9.31002808 9.32157898 0.32844162 9.32157898 9.32157898 0.
  0.         0.         0.         0.        ]]; [0.]
458; [[0.32854271 9.47867107 0.         0.32844162 0.         0.
  9.31002808 9.32157898 0.32844162 9.32157898 9.32157898 0.
  0.         0.         0.         0.        ]]; [0.]
459; [[0.32854271 9.47867107 0.         0.32844162 0.         0.
  9.31002808 9.32157898 0.32844162 9.32157898 9.32157898 0.
  0.         0.         0.         0.        ]]; [0.]
460; [[0.20655155 9.00739384 0.         0.20181847 0.         0.
  9.17603683 9.26382446 0.2057457  9.26382446 9.26382446 0.
  0.         0.         0.         0.        ]]; [0.]
461; [[0.20655155 9.00739384 0.         0.20181847 0.         0.
  9.17603683 9.26382446 0.2057457  9.26382446 9.26382446 0.
  0.         0.         0.         0.        ]]; [0.]
462; [[0.20655155 9.00739384 0.         0.20181847 0.         0.
  9.17603683 9.26382446 0.2057457  9.26382446 9.26382446 0.
  0.         0.         0.         0.        ]]; [0.]
463; [[0.20655155 9.00739384 0.         0.20181847 0.         0.
  9.17603683 9.26382446 0.2057457  9.26382446 9.26382446 0.
  0.         0.         0.         0.        ]]; [0.]
464; [[0.20655155 9.00739384 0.         0.20181847 0.         0.
  9.17603683 9.26382446 0.2057457  9.26382446 9.26382446 0.
  0.         0.         0.         0.        ]]; [0.]
465; [[4.92763519e-01 1.22124958e+01 1.43051147e-04 4.98270035e-01
  1.43051147e-04 1.43051147e-04 1.18342037e+01 1.17390671e+01
  4.93360519e-01 1.17387486e+01 1.17387486e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
466; [[4.92763519e-01 1.22124958e+01 1.43051147e-04 4.98270035e-01
  1.43051147e-04 1.43051147e-04 1.18342037e+01 1.17390671e+01
  4.93360519e-01 1.17387486e+01 1.17387486e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
467; [[4.92763519e-01 1.22124958e+01 1.43051147e-04 4.98270035e-01
  1.43051147e-04 1.43051147e-04 1.18342037e+01 1.17390671e+01
  4.93360519e-01 1.17387486e+01 1.17387486e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
468; [[4.92763519e-01 1.22124958e+01 1.43051147e-04 4.98270035e-01
  1.43051147e-04 1.43051147e-04 1.18342037e+01 1.17390671e+01
  4.93360519e-01 1.17387486e+01 1.17387486e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
469; [[4.92763519e-01 1.22124958e+01 1.43051147e-04 4.98270035e-01
  1.43051147e-04 1.43051147e-04 1.18342037e+01 1.17390671e+01
  4.93360519e-01 1.17387486e+01 1.17387486e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
470; [[ 0.33115005 12.0851326   0.          0.33152771  0.          0.
  11.67218781 11.68085098  0.33152771 11.68085098 11.68085098  0.
   0.          0.          0.          0.        ]]; [0.]
471; [[ 0.33115005 12.0851326   0.          0.33152771  0.          0.
  11.67218781 11.68085098  0.33152771 11.68085098 11.68085098  0.
   0.          0.          0.          0.        ]]; [0.]
472; [[ 0.33115005 12.0851326   0.          0.33152771  0.          0.
  11.67218781 11.68085098  0.33152771 11.68085098 11.68085098  0.
   0.          0.          0.          0.        ]]; [0.]
473; [[ 0.33115005 12.0851326   0.          0.33152771  0.          0.
  11.67218781 11.68085098  0.33152771 11.68085098 11.68085098  0.
   0.          0.          0.          0.        ]]; [0.]
474; [[0.34405804 9.63345337 0.         0.34174156 0.         0.
  9.43015671 9.45325851 0.34194279 9.45325851 9.45325851 0.
  0.         0.         0.         0.        ]]; [0.]
475; [[0.34405804 9.63345337 0.         0.34174156 0.         0.
  9.43015671 9.45325851 0.34194279 9.45325851 9.45325851 0.
  0.         0.         0.         0.        ]]; [0.]
476; [[0.34405804 9.63345337 0.         0.34174156 0.         0.
  9.43015671 9.45325851 0.34194279 9.45325851 9.45325851 0.
  0.         0.         0.         0.        ]]; [0.]
477; [[0.34405804 9.63345337 0.         0.34174156 0.         0.
  9.43015671 9.45325851 0.34194279 9.45325851 9.45325851 0.
  0.         0.         0.         0.        ]]; [0.]
478; [[0.34405804 9.63345337 0.         0.34174156 0.         0.
  9.43015671 9.45325851 0.34194279 9.45325851 9.45325851 0.
  0.         0.         0.         0.        ]]; [0.]
479; [[2.54589081e-01 1.17734013e+01 1.43051147e-04 2.57326126e-01
  1.43051147e-04 1.43051147e-04 1.15597095e+01 1.15685310e+01
  2.57074356e-01 1.15683727e+01 1.15683727e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
480; [[2.54589081e-01 1.17734013e+01 1.43051147e-04 2.57326126e-01
  1.43051147e-04 1.43051147e-04 1.15597095e+01 1.15685310e+01
  2.57074356e-01 1.15683727e+01 1.15683727e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
481; [[2.54589081e-01 1.17734013e+01 1.43051147e-04 2.57326126e-01
  1.43051147e-04 1.43051147e-04 1.15597095e+01 1.15685310e+01
  2.57074356e-01 1.15683727e+01 1.15683727e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
482; [[2.54589081e-01 1.17734013e+01 1.43051147e-04 2.57326126e-01
  1.43051147e-04 1.43051147e-04 1.15597095e+01 1.15685310e+01
  2.57074356e-01 1.15683727e+01 1.15683727e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
483; [[2.54589081e-01 1.17734013e+01 1.43051147e-04 2.57326126e-01
  1.43051147e-04 1.43051147e-04 1.15597095e+01 1.15685310e+01
  2.57074356e-01 1.15683727e+01 1.15683727e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
484; [[0.40571594 9.20144939 0.         0.40571594 0.         0.
  9.34006023 9.34237003 0.40571594 9.34237003 9.34237003 0.
  0.         0.         0.         0.        ]]; [0.]
485; [[0.40571594 9.20144939 0.         0.40571594 0.         0.
  9.34006023 9.34237003 0.40571594 9.34237003 9.34237003 0.
  0.         0.         0.         0.        ]]; [0.]
486; [[0.40571594 9.20144939 0.         0.40571594 0.         0.
  9.34006023 9.34237003 0.40571594 9.34237003 9.34237003 0.
  0.         0.         0.         0.        ]]; [0.]
487; [[0.40571594 9.20144939 0.         0.40571594 0.         0.
  9.34006023 9.34237003 0.40571594 9.34237003 9.34237003 0.
  0.         0.         0.         0.        ]]; [0.]
488; [[ 0.22652245 10.20419598  0.          0.22465801  0.          0.
   9.39101219  9.38639164  0.22398949  9.38626385  9.38626385  0.
   0.          0.          0.          0.        ]]; [0.]
489; [[ 0.22652245 10.20419598  0.          0.22465801  0.          0.
   9.39101219  9.38639164  0.22398949  9.38626385  9.38626385  0.
   0.          0.          0.          0.        ]]; [0.]
490; [[ 0.22652245 10.20419598  0.          0.22465801  0.          0.
   9.39101219  9.38639164  0.22398949  9.38626385  9.38626385  0.
   0.          0.          0.          0.        ]]; [0.]
491; [[ 0.22652245 10.20419598  0.          0.22465801  0.          0.
   9.39101219  9.38639164  0.22398949  9.38626385  9.38626385  0.
   0.          0.          0.          0.        ]]; [0.]
492; [[ 0.22652245 10.20419598  0.          0.22465801  0.          0.
   9.39101219  9.38639164  0.22398949  9.38626385  9.38626385  0.
   0.          0.          0.          0.        ]]; [0.]
493; [[5.16048431e-01 1.09558277e+01 1.43051147e-04 5.43916702e-01
  1.43051147e-04 1.43051147e-04 1.16451473e+01 1.16799583e+01
  5.44752121e-01 1.16781063e+01 1.16781063e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
494; [[5.16048431e-01 1.09558277e+01 1.43051147e-04 5.43916702e-01
  1.43051147e-04 1.43051147e-04 1.16451473e+01 1.16799583e+01
  5.44752121e-01 1.16781063e+01 1.16781063e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
495; [[5.16048431e-01 1.09558277e+01 1.43051147e-04 5.43916702e-01
  1.43051147e-04 1.43051147e-04 1.16451473e+01 1.16799583e+01
  5.44752121e-01 1.16781063e+01 1.16781063e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
496; [[5.16048431e-01 1.09558277e+01 1.43051147e-04 5.43916702e-01
  1.43051147e-04 1.43051147e-04 1.16451473e+01 1.16799583e+01
  5.44752121e-01 1.16781063e+01 1.16781063e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
497; [[5.16048431e-01 1.09558277e+01 1.43051147e-04 5.43916702e-01
  1.43051147e-04 1.43051147e-04 1.16451473e+01 1.16799583e+01
  5.44752121e-01 1.16781063e+01 1.16781063e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
498; [[0.20792484 9.5897522  0.         0.20684433 0.         0.
  9.31089783 9.32475853 0.20684433 9.32388878 9.32388878 0.
  0.         0.         0.         0.        ]]; [0.]
499; [[0.20792484 9.5897522  0.         0.20684433 0.         0.
  9.31089783 9.32475853 0.20684433 9.32388878 9.32388878 0.
  0.         0.         0.         0.        ]]; [0.]
500; [[0.20792484 9.5897522  0.         0.20684433 0.         0.
  9.31089783 9.32475853 0.20684433 9.32388878 9.32388878 0.
  0.         0.         0.         0.        ]]; [0.]
501; [[0.20792484 9.5897522  0.         0.20684433 0.         0.
  9.31089783 9.32475853 0.20684433 9.32388878 9.32388878 0.
  0.         0.         0.         0.        ]]; [0.]
502; [[0.20792484 9.5897522  0.         0.20684433 0.         0.
  9.31089783 9.32475853 0.20684433 9.32388878 9.32388878 0.
  0.         0.         0.         0.        ]]; [0.]
503; [[0.27889347 9.7651329  0.         0.27889347 0.         0.
  9.31926823 9.33543968 0.27889347 9.33543968 9.33543968 0.
  0.         0.         0.         0.        ]]; [0.]
504; [[0.27889347 9.7651329  0.         0.27889347 0.         0.
  9.31926823 9.33543968 0.27889347 9.33543968 9.33543968 0.
  0.         0.         0.         0.        ]]; [0.]
505; [[0.27889347 9.7651329  0.         0.27889347 0.         0.
  9.31926823 9.33543968 0.27889347 9.33543968 9.33543968 0.
  0.         0.         0.         0.        ]]; [0.]
506; [[0.27889347 9.7651329  0.         0.27889347 0.         0.
  9.31926823 9.33543968 0.27889347 9.33543968 9.33543968 0.
  0.         0.         0.         0.        ]]; [0.]
507; [[3.57933998e-01 9.55271149e+00 1.14440918e-04 3.57807159e-01
  1.14440918e-04 1.14440918e-04 9.33324432e+00 9.34954166e+00
  3.57807159e-01 9.34941483e+00 9.34941483e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
508; [[3.57933998e-01 9.55271149e+00 1.14440918e-04 3.57807159e-01
  1.14440918e-04 1.14440918e-04 9.33324432e+00 9.34954166e+00
  3.57807159e-01 9.34941483e+00 9.34941483e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
509; [[3.57933998e-01 9.55271149e+00 1.14440918e-04 3.57807159e-01
  1.14440918e-04 1.14440918e-04 9.33324432e+00 9.34954166e+00
  3.57807159e-01 9.34941483e+00 9.34941483e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
510; [[3.57933998e-01 9.55271149e+00 1.14440918e-04 3.57807159e-01
  1.14440918e-04 1.14440918e-04 9.33324432e+00 9.34954166e+00
  3.57807159e-01 9.34941483e+00 9.34941483e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
511; [[3.57933998e-01 9.55271149e+00 1.14440918e-04 3.57807159e-01
  1.14440918e-04 1.14440918e-04 9.33324432e+00 9.34954166e+00
  3.57807159e-01 9.34941483e+00 9.34941483e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
512; [[ 0.42885971 10.64126968  0.          0.42226028  0.          0.
  11.62887192 11.40074158  0.42226028 11.40074158 11.40074158  0.
   0.          0.          0.          0.        ]]; [0.]
513; [[ 0.42885971 10.64126968  0.          0.42226028  0.          0.
  11.62887192 11.40074158  0.42226028 11.40074158 11.40074158  0.
   0.          0.          0.          0.        ]]; [0.]
514; [[ 0.42885971 10.64126968  0.          0.42226028  0.          0.
  11.62887192 11.40074158  0.42226028 11.40074158 11.40074158  0.
   0.          0.          0.          0.        ]]; [0.]
515; [[ 0.42885971 10.64126968  0.          0.42226028  0.          0.
  11.62887192 11.40074158  0.42226028 11.40074158 11.40074158  0.
   0.          0.          0.          0.        ]]; [0.]
516; [[ 0.42885971 10.64126968  0.          0.42226028  0.          0.
  11.62887192 11.40074158  0.42226028 11.40074158 11.40074158  0.
   0.          0.          0.          0.        ]]; [0.]
517; [[ 0.30298615 12.22101593  0.          0.30958557  0.          0.
  11.70122528 11.70980835  0.30945969 11.70972824 11.70972824  0.
   0.          0.          0.          0.        ]]; [0.]
518; [[ 0.30298615 12.22101593  0.          0.30958557  0.          0.
  11.70122528 11.70980835  0.30945969 11.70972824 11.70972824  0.
   0.          0.          0.          0.        ]]; [0.]
519; [[ 0.30298615 12.22101593  0.          0.30958557  0.          0.
  11.70122528 11.70980835  0.30945969 11.70972824 11.70972824  0.
   0.          0.          0.          0.        ]]; [0.]
520; [[ 0.30298615 12.22101593  0.          0.30958557  0.          0.
  11.70122528 11.70980835  0.30945969 11.70972824 11.70972824  0.
   0.          0.          0.          0.        ]]; [0.]
521; [[2.59246826e-01 1.23451710e+01 1.43051147e-04 2.59088516e-01
  1.43051147e-04 1.43051147e-04 1.17012081e+01 1.17245483e+01
  2.59214401e-01 1.17243099e+01 1.17243099e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
522; [[2.59246826e-01 1.23451710e+01 1.43051147e-04 2.59088516e-01
  1.43051147e-04 1.43051147e-04 1.17012081e+01 1.17245483e+01
  2.59214401e-01 1.17243099e+01 1.17243099e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
523; [[2.59246826e-01 1.23451710e+01 1.43051147e-04 2.59088516e-01
  1.43051147e-04 1.43051147e-04 1.17012081e+01 1.17245483e+01
  2.59214401e-01 1.17243099e+01 1.17243099e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
524; [[2.59246826e-01 1.23451710e+01 1.43051147e-04 2.59088516e-01
  1.43051147e-04 1.43051147e-04 1.17012081e+01 1.17245483e+01
  2.59214401e-01 1.17243099e+01 1.17243099e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
525; [[2.59246826e-01 1.23451710e+01 1.43051147e-04 2.59088516e-01
  1.43051147e-04 1.43051147e-04 1.17012081e+01 1.17245483e+01
  2.59214401e-01 1.17243099e+01 1.17243099e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
526; [[ 0.52927017 11.40074158  0.          0.52927017  0.          0.
  11.64331055 11.66930008  0.52909088 11.66930008 11.66930008  0.
   0.          0.          0.          0.        ]]; [0.]
527; [[ 0.52927017 11.40074158  0.          0.52927017  0.          0.
  11.64331055 11.66930008  0.52909088 11.66930008 11.66930008  0.
   0.          0.          0.          0.        ]]; [0.]
528; [[ 0.52927017 11.40074158  0.          0.52927017  0.          0.
  11.64331055 11.66930008  0.52909088 11.66930008 11.66930008  0.
   0.          0.          0.          0.        ]]; [0.]
529; [[ 0.52927017 11.40074158  0.          0.52927017  0.          0.
  11.64331055 11.66930008  0.52909088 11.66930008 11.66930008  0.
   0.          0.          0.          0.        ]]; [0.]
530; [[ 0.52927017 11.40074158  0.          0.52927017  0.          0.
  11.64331055 11.66930008  0.52909088 11.66930008 11.66930008  0.
   0.          0.          0.          0.        ]]; [0.]
531; [[ 0.26325035 10.39812279  0.          0.26325035  0.          0.
   9.27999496  9.30309677  0.2633934   9.30309677  9.30309677  0.
   0.          0.          0.          0.        ]]; [0.]
532; [[ 0.26325035 10.39812279  0.          0.26325035  0.          0.
   9.27999496  9.30309677  0.2633934   9.30309677  9.30309677  0.
   0.          0.          0.          0.        ]]; [0.]
533; [[ 0.26325035 10.39812279  0.          0.26325035  0.          0.
   9.27999496  9.30309677  0.2633934   9.30309677  9.30309677  0.
   0.          0.          0.          0.        ]]; [0.]
534; [[ 0.26325035 10.39812279  0.          0.26325035  0.          0.
   9.27999496  9.30309677  0.2633934   9.30309677  9.30309677  0.
   0.          0.          0.          0.        ]]; [0.]
535; [[ 0.26325035 10.39812279  0.          0.26325035  0.          0.
   9.27999496  9.30309677  0.2633934   9.30309677  9.30309677  0.
   0.          0.          0.          0.        ]]; [0.]
536; [[3.90658379e-01 8.86196709e+00 1.14440918e-04 3.90229225e-01
  1.14440918e-04 1.14440918e-04 9.35634613e+00 9.34723186e+00
  3.89625549e-01 9.34710503e+00 9.34710503e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
537; [[3.90658379e-01 8.86196709e+00 1.14440918e-04 3.90229225e-01
  1.14440918e-04 1.14440918e-04 9.35634613e+00 9.34723186e+00
  3.89625549e-01 9.34710503e+00 9.34710503e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
538; [[3.90658379e-01 8.86196709e+00 1.14440918e-04 3.90229225e-01
  1.14440918e-04 1.14440918e-04 9.35634613e+00 9.34723186e+00
  3.89625549e-01 9.34710503e+00 9.34710503e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
539; [[3.90658379e-01 8.86196709e+00 1.14440918e-04 3.90229225e-01
  1.14440918e-04 1.14440918e-04 9.35634613e+00 9.34723186e+00
  3.89625549e-01 9.34710503e+00 9.34710503e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
540; [[ 0.26011276 12.16037369  0.          0.26049042  0.          0.
  11.64635849 11.67226791  0.26124573 11.67218781 11.67218781  0.
   0.          0.          0.          0.        ]]; [0.]
541; [[ 0.26011276 12.16037369  0.          0.26049042  0.          0.
  11.64635849 11.67226791  0.26124573 11.67218781 11.67218781  0.
   0.          0.          0.          0.        ]]; [0.]
542; [[ 0.26011276 12.16037369  0.          0.26049042  0.          0.
  11.64635849 11.67226791  0.26124573 11.67218781 11.67218781  0.
   0.          0.          0.          0.        ]]; [0.]
543; [[ 0.26011276 12.16037369  0.          0.26049042  0.          0.
  11.64635849 11.67226791  0.26124573 11.67218781 11.67218781  0.
   0.          0.          0.          0.        ]]; [0.]
544; [[ 0.26011276 12.16037369  0.          0.26049042  0.          0.
  11.64635849 11.67226791  0.26124573 11.67218781 11.67218781  0.
   0.          0.          0.          0.        ]]; [0.]
545; [[0.28041077 9.47435284 0.         0.28034592 0.         0.
